,0,1,2,3,4,5,6,7,8,9,10,11
aug_train_030s_5600-732,0.018538412,0.021489562,0.022121701,0.022180354,0.01891398,0.020349868,0.77862245,0.019844001,0.016819628,0.022334855,0.020832187,0.017952941
qtz_train_005s_0900-209,0.6878987,0.031582825,0.03008389,0.024524495,0.027771369,0.029314298,0.025970116,0.028578693,0.030438226,0.031380445,0.027485766,0.024971258
aug_train_030s_5600-1918,0.018396465,0.021715926,0.026028182,0.02838521,0.020059347,0.02309811,0.7305797,0.025044955,0.014116714,0.045253403,0.026677657,0.020644447
mc_train_015s_5600-2793,0.0131011885,0.011149373,0.017552203,0.018219227,0.014384897,0.014238014,0.014940789,0.014692308,0.015185424,0.8361508,0.016180877,0.014204812
an_train_015s_5600-532,0.02657916,0.022868304,0.026860124,0.029126475,0.0226051,0.027801853,0.024946485,0.024522604,0.70405066,0.041457668,0.02489542,0.02428622
cal_train_1s_2300-1548,0.01754131,0.018682921,0.018150037,0.020777872,0.016521955,0.017855661,0.022747742,0.019241586,0.018603476,0.03351887,0.7782234,0.018135112
cal_train_1s_2300-2009,0.015290254,0.016918156,0.014608679,0.018490158,0.015999818,0.019380532,0.018379468,0.01745691,0.022402866,0.028771246,0.7944443,0.017857557
en_train_015s_5600-1795,0.014101452,0.015483796,0.0124274865,0.015198757,0.01491341,0.014438715,0.015703097,0.8378372,0.013536922,0.0177386,0.015723027,0.012897443
qtz_train_005s_1000-885,0.32570934,0.04841329,0.08309535,0.07713336,0.05150453,0.056571122,0.04280699,0.052444402,0.083869755,0.06930806,0.06706941,0.042074338
an_train_015s_5600-3920,0.026982194,0.022475982,0.032127496,0.010819309,0.022495458,0.019857747,0.026620252,0.023208413,0.7314549,0.025888601,0.03672347,0.021346165
ms_train_015s_6400-153,0.02692846,0.028351063,0.019097714,0.028274164,0.7115566,0.023442285,0.02304385,0.024377588,0.023980055,0.0349107,0.030957902,0.025079513
gyp_train_12s_3336-1365,0.009311883,0.013294702,0.012153436,0.0131508345,0.01577538,0.014329189,0.015628675,0.016550535,0.02245603,0.019653076,0.0171889,0.8305074
an_train_015s_5600-132,0.017716678,0.023699751,0.019527577,0.02578582,0.019821165,0.020874565,0.021542203,0.02117896,0.7542602,0.028007051,0.02686518,0.020720871
bt_train_015s_5600-3684,0.028696084,0.028476544,0.03455922,0.6949692,0.025209926,0.027861746,0.021014519,0.027936712,0.030771682,0.030741083,0.026013859,0.023749443
hb_train_015s_2500-1964,0.033881165,0.03578981,0.38896942,0.04278636,0.042142518,0.03923951,0.045969654,0.04500484,0.059237145,0.07267689,0.15148218,0.042820428
ms_train_015s_6400-6202,0.020597411,0.02041847,0.01750206,0.020725435,0.7643992,0.022304801,0.01928641,0.018965028,0.019485708,0.029444458,0.023305122,0.023565963
bt_train_015s_5600-257,0.019904183,0.024013698,0.023367485,0.7582989,0.02110641,0.022740295,0.01958993,0.023336854,0.02365482,0.02367116,0.020668702,0.019647479
mc_train_015s_5600-4204,0.011743248,0.009857241,0.010140885,0.011821805,0.011819223,0.011861352,0.015562708,0.01307198,0.011826529,0.8638025,0.015226472,0.013266049
en_train_015s_5600-14,0.013262193,0.015259768,0.01773818,0.011473772,0.015824389,0.014629478,0.015556211,0.825719,0.015874147,0.021825947,0.01778868,0.0150483055
hb_train_015s_2500-770,0.014075527,0.01838969,0.7661675,0.028486067,0.02018633,0.018858327,0.014597037,0.02308536,0.025108531,0.021479622,0.030597351,0.018968556
cal_train_1s_2300-1399,0.015722344,0.018162725,0.021916108,0.01683675,0.016602002,0.016085641,0.016253961,0.016639467,0.017338252,0.026269132,0.8009687,0.01720483
bt_train_015s_5600-1996,0.017824609,0.021172894,0.020029843,0.783127,0.018796118,0.019864783,0.017940039,0.020928908,0.019749537,0.021632584,0.021089142,0.017844649
aug_train_030s_5600-66,0.008149245,0.013129425,0.011543668,0.012897988,0.012453098,0.0128498655,0.864493,0.01283072,0.011091584,0.013256721,0.0149471015,0.012357607
gyp_train_12s_3336-2966,0.007457695,0.012716666,0.010527336,0.012264385,0.013888082,0.011969392,0.013049053,0.014797574,0.016364355,0.01112671,0.013944678,0.8618941
cal_train_1s_2300-142,0.019705,0.0190808,0.024007099,0.025078343,0.018938104,0.02156501,0.019365523,0.02092926,0.028890703,0.04468014,0.7361657,0.02159442
qtz_train_005s_0900-457,0.6950626,0.032123756,0.024397943,0.024871381,0.028714204,0.028449344,0.027549362,0.027302902,0.025776442,0.035183854,0.025655461,0.02491278
bt_train_015s_5600-4571,0.08900161,0.05181954,0.07013419,0.3956912,0.046638254,0.04442758,0.00939262,0.039720528,0.094363764,0.04287845,0.056563277,0.059368916
bt_train_120s_1225-811,0.0138953,0.019773398,0.022855924,0.8011196,0.01808593,0.015219751,0.017227912,0.017261032,0.018989755,0.017771903,0.02018465,0.017614717
bt_train_015s_5600-4549,0.022398416,0.02518229,0.027464371,0.7382559,0.022717876,0.023088094,0.019337565,0.024780454,0.023522796,0.0271361,0.025313446,0.020802641
gyp_train_12s_3336-1256,0.008031177,0.012793777,0.0096300915,0.013030369,0.014575991,0.013085293,0.014032507,0.015435242,0.017130414,0.014827586,0.014869374,0.8525582
ms_train_015s_6400-4732,0.020873385,0.021280726,0.017089352,0.017214993,0.7645499,0.019671584,0.02035166,0.021392707,0.023030857,0.026048299,0.025698483,0.022797836
albite_train_015s_625-351,0.018375415,0.61270714,0.02401868,0.03053013,0.025712479,0.027703416,0.028085088,0.02792762,0.037808012,0.09687172,0.037426006,0.03283424
an_train_015s_5600-2401,0.010650158,0.01540188,0.009987972,0.016906293,0.013761879,0.014771192,0.016283585,0.0145373745,0.8384024,0.020025339,0.01510495,0.014167092
ms_train_015s_6400-104,0.029759744,0.028499687,0.032885224,0.02043572,0.67753667,0.026595289,0.026867501,0.02557461,0.03196775,0.03792268,0.03427443,0.027680729
aug_train_030s_5600-3536,0.019692356,0.021248404,0.026286284,0.022341097,0.020581018,0.022491012,0.76427245,0.01847949,0.020842604,0.0258208,0.01981886,0.01812558
aug_train_030s_5600-3524,0.020969117,0.02535867,0.01891758,0.027936088,0.022164261,0.021598095,0.7370856,0.023053488,0.028893618,0.025813248,0.026216827,0.021993382
hb_train_015s_2500-197,0.023179503,0.024595095,0.7157273,0.04073126,0.020992585,0.0238848,0.028231164,0.024260838,0.02435529,0.027790453,0.022351468,0.023900189
en_train_015s_5600-610,0.020029424,0.021044033,0.022276761,0.02048199,0.022012914,0.021225706,0.030994086,0.73534894,0.03073548,0.026909657,0.027868446,0.021072546
qtz_train_003s-1599-1323,0.6692008,0.033558417,0.032404065,0.024350438,0.029869087,0.031492017,0.028716734,0.030229038,0.029622369,0.03403475,0.030366993,0.026155258
an_train_015s_5600-1724,0.011000867,0.019287864,0.012576792,0.01855396,0.015570077,0.015897494,0.018070491,0.015630692,0.81074554,0.026692832,0.018191162,0.017782243
en_train_015s_5600-3252,0.015298422,0.016029118,0.012447296,0.017223554,0.015937949,0.015129516,0.015687905,0.8266784,0.016862657,0.01920021,0.015820196,0.013684701
gyp_train_15s_1680-1206,0.010868509,0.009063226,0.006785729,0.012695522,0.011702675,0.010489291,0.009323138,0.011017624,0.0049722968,0.010309001,0.014139114,0.8886339
qtz_train_003s_4760-1956,0.63088715,0.03462346,0.03514555,0.032681897,0.032233935,0.03453294,0.030685708,0.032202274,0.03386513,0.04187308,0.032727286,0.028541612
cal_train_1s_2732-103,0.0108698625,0.015068228,0.010318985,0.014664676,0.013815759,0.014767843,0.015485794,0.014866207,0.015419846,0.017583536,0.8432053,0.013933959
aug_train_030s_5600-3782,0.02454829,0.023254903,0.03349459,0.025932213,0.027062003,0.026971502,0.6785136,0.026104014,0.025273202,0.04203923,0.03588806,0.03091839
ms_train_015s_6400-1305,0.024292562,0.021248402,0.018626805,0.015404826,0.75133747,0.020776093,0.022187868,0.01958149,0.025164442,0.029275829,0.02816725,0.023936922
fo_train_030s_5040-4376,0.0138733005,0.015895944,0.016332291,0.013732159,0.014829932,0.83596087,0.012896379,0.014863339,0.015440905,0.016551724,0.015337445,0.014285825
cal_train_1s_2732-2699,0.014586648,0.015858024,0.015265705,0.01827194,0.014437533,0.015856594,0.016760932,0.016124034,0.017310424,0.021703904,0.81765103,0.01617329
ms_train_015s_6400-3812,0.023847338,0.024476526,0.020551221,0.02215346,0.73891747,0.023490552,0.019538993,0.022166075,0.02415113,0.029588332,0.027924567,0.02319444
en_train_015s_5600-1495,0.014186079,0.016239915,0.012758384,0.0154095,0.014615868,0.0127445515,0.013607101,0.8382548,0.014677671,0.018719506,0.01555597,0.013230612
bt_train_015s_5600-5235,0.024935817,0.024971383,0.026214508,0.7303424,0.022407377,0.024037348,0.020089626,0.024481889,0.026080923,0.027773831,0.026559437,0.022105478
qtz_train_003s_4760-4105,0.63867134,0.035051636,0.035620186,0.031899087,0.032049082,0.03419262,0.028749187,0.031086484,0.031241043,0.04095793,0.03179977,0.028681608
bt_train_120s_1225-751,0.013095274,0.0171927,0.0387315,0.7683316,0.020092009,0.019240675,0.02546488,0.020725064,0.01884147,0.015006212,0.02497213,0.018306514
aug_train_030s_5600-2208,0.01745436,0.017899333,0.01902151,0.019744044,0.017551605,0.018647501,0.79542536,0.018375851,0.022676306,0.016794844,0.019460462,0.016948756
bt_train_015s_5600-5143,0.018213013,0.021188369,0.020720169,0.7753317,0.019696638,0.020428792,0.01846434,0.021295965,0.0233591,0.021969609,0.020619852,0.018712437
qtz_train_003s_1148-878,0.62405336,0.03437761,0.033683248,0.036678813,0.030638034,0.035303537,0.031094627,0.03281618,0.03402234,0.042949,0.035383303,0.029000107
albite_train_015s_5250-3245,0.015427047,0.7691518,0.015563787,0.020100702,0.01768518,0.017193813,0.018421432,0.021267656,0.017205011,0.046423137,0.022490473,0.01907004
albite_train_015s_5250-2681,0.015066467,0.7694465,0.015198187,0.01853767,0.017899536,0.017126746,0.019646896,0.019577343,0.018280262,0.04919186,0.021387236,0.018641317
hb_train_120s_1225_02-147,0.010164176,0.020354576,0.86234945,0.013844051,0.01112125,0.011968723,0.019369116,0.013001233,0.004977368,0.0046398416,0.016731203,0.011478993
qtz_train_003s-1599-416,0.67018247,0.034377627,0.031650793,0.022968862,0.030619543,0.032093763,0.027636671,0.031614278,0.028603327,0.032008424,0.0321441,0.02610018
an_train_015s_5600-2687,0.009216724,0.013655486,0.009816135,0.012344248,0.01159345,0.012509474,0.013885086,0.013208707,0.8617177,0.016906666,0.012148117,0.0129983025
gyp_train_15s_1680-210,0.008168379,0.008536175,0.0063184514,0.0067794616,0.010019123,0.009388244,0.008921012,0.010429069,0.009151968,0.011734404,0.012058591,0.8984952
albite_train_015s_5250-859,0.016000243,0.7543788,0.01746718,0.017307948,0.017758962,0.018796816,0.018754805,0.021114087,0.018196305,0.057524193,0.023192108,0.019508574
aug_train_030s_5600-2769,0.017538846,0.02073876,0.020280074,0.02672697,0.019672977,0.020999158,0.76973754,0.021089902,0.0215771,0.023260951,0.02015861,0.018219234
bt_train_120s_1225-555,0.009794364,0.025897026,0.026385909,0.7957949,0.027912186,0.018533222,0.014700765,0.017586354,0.01587485,0.015367303,0.016741354,0.015411835
hb_train_060s_104-13,0.005843754,0.007225252,0.8811234,0.010662148,0.0122975325,0.010658996,0.010182317,0.009951388,0.010364789,0.020743202,0.0106108105,0.010336385
an_train_015s_5600-4537,0.05101177,0.031809907,0.03859427,0.047001995,0.03130393,0.036768284,0.030548584,0.03713193,0.5744876,0.04961712,0.039997824,0.031726778
hb_train_015s_2500-2038,0.019980405,0.02313294,0.7334938,0.01970039,0.020299675,0.019829258,0.019281896,0.020635854,0.01589271,0.01954119,0.06854639,0.019665567
qtz_train_003s-1599-155,0.6575858,0.033372324,0.039521765,0.023743398,0.030083403,0.03291052,0.030134205,0.03052427,0.026960768,0.03539733,0.03171534,0.028050965
bt_train_015s_5600-606,0.02160217,0.023141265,0.023092173,0.752993,0.021300726,0.023038309,0.020275824,0.023041384,0.024631787,0.024682684,0.02240778,0.019792737
mc_train_015s_5600-5378,0.014983524,0.020755908,0.06521309,0.02227768,0.027836738,0.02547384,0.026763985,0.027526557,0.038440377,0.6754394,0.02833074,0.026958236
albite_train_015s_5250-888,0.014733832,0.756388,0.01673396,0.020028524,0.018246448,0.018948972,0.021180192,0.019494595,0.016287008,0.05764052,0.021400457,0.018917391
aug_train_030s_5600-3378,0.023313433,0.04112304,0.024072042,0.03307951,0.047964152,0.02689068,0.6585578,0.03329783,0.030349905,0.0235593,0.033623755,0.024168618
qtz_train_003s_4760-1512,0.6347509,0.035144057,0.033196323,0.033622332,0.03184197,0.03467314,0.029957922,0.032458033,0.032356884,0.042018175,0.03121638,0.028764006
ms_train_015s_6400-3728,0.017978344,0.019384507,0.01628114,0.017736744,0.79577875,0.018184157,0.015042446,0.017356452,0.018332582,0.023374246,0.021502865,0.019047722
albite_train_015s_5250-104,0.018660551,0.7150144,0.023999842,0.020174356,0.01930931,0.020623347,0.02219927,0.020537768,0.028973911,0.0724601,0.016917596,0.021129606
mc_train_015s_5600-3826,0.012793051,0.013514907,0.016033227,0.017447362,0.015319898,0.01528818,0.02461536,0.016754618,0.016030334,0.8192708,0.018056843,0.014875361
bt_train_015s_5600-2137,0.018595083,0.022405786,0.023332898,0.7734307,0.019527566,0.020887349,0.018377945,0.020940956,0.019966366,0.023633968,0.0206101,0.01829118
cal_train_1s_2300-1793,0.015587516,0.016469719,0.012726498,0.019589206,0.014840103,0.015881741,0.017096328,0.018544868,0.02000605,0.029929213,0.80212295,0.017205844
hb_train_120s_1225_01-364,0.0074345185,0.011725746,0.8555373,0.011623844,0.012029743,0.01141772,0.010288647,0.011095516,0.009190663,0.0027259262,0.010458522,0.046471704
albite_train_015s_5250-931,0.015277548,0.7514333,0.017887408,0.018703405,0.019438,0.019641863,0.020575624,0.02046269,0.021012912,0.05563133,0.021106549,0.018829387
an_train_015s_5600-4754,0.014112892,0.016036987,0.012663721,0.023912098,0.015798735,0.018285695,0.017924199,0.016736308,0.81024593,0.020792346,0.017752584,0.015738523
fo_train_030s_5040-3598,0.043948352,0.02974409,0.03353782,0.037117157,0.030340372,0.6178026,0.028057288,0.033444602,0.041004468,0.042158723,0.035868034,0.026976544
bt_train_015s_5600-4429,0.023793433,0.024798894,0.02596868,0.7462027,0.021105064,0.02340392,0.019796299,0.02571296,0.022671603,0.024124425,0.022417122,0.020004911
qtz_train_005s_0900-447,0.70213765,0.031369254,0.026318777,0.023932075,0.02749874,0.028359208,0.024512023,0.027103882,0.025481364,0.031011866,0.027551323,0.024723848
qtz_train_003s_4760-3589,0.6249288,0.03548321,0.034040477,0.036983553,0.033137348,0.035580363,0.03054146,0.03260386,0.032086395,0.041823518,0.03345942,0.029331695
aug_train_030s_5600-7,0.015794894,0.017205946,0.015581725,0.020284975,0.02781566,0.02058975,0.75850385,0.01969253,0.024190992,0.03693172,0.02197322,0.021434778
an_train_015s_5600-1916,0.008156096,0.013419117,0.011820721,0.008791916,0.011863094,0.011968407,0.011133494,0.010780321,0.87091076,0.019362167,0.010042488,0.011751443
aug_train_030s_5600-1937,0.012484442,0.016437206,0.012129491,0.014851396,0.014938237,0.01513467,0.8418597,0.015634023,0.013389056,0.015275331,0.014545163,0.013321222
hb_train_120s_1225_01-1083,0.015936198,0.027988138,0.4366623,0.03854736,0.035893176,0.036543567,0.030281685,0.032866832,0.050043337,0.21933724,0.040866654,0.03503361
qtz_train_003s_1148-1140,0.6236742,0.034741335,0.035397623,0.035264514,0.030142387,0.035391368,0.031652994,0.033889197,0.032559685,0.04117084,0.03700161,0.029114248
bt_train_015s_5600-3042,0.018493837,0.023526397,0.022889737,0.7558226,0.021480583,0.022519182,0.022032341,0.02202787,0.023215275,0.025437547,0.021982636,0.020572016
gyp_train_12s_3336-2747,0.008244982,0.013466221,0.013061023,0.012830681,0.016356124,0.0143199265,0.015751153,0.015513056,0.02055885,0.012162527,0.015840895,0.84189457
hb_train_015s_2500-677,0.014761797,0.016797986,0.7500334,0.020838173,0.020451363,0.018767713,0.0144143,0.020537047,0.02163275,0.031892236,0.050823707,0.019049615
albite_train_015s_5250-1676,0.014192895,0.7764478,0.015120243,0.018093918,0.017408356,0.017694753,0.019546477,0.019238684,0.0150700435,0.046326376,0.021812381,0.01904816
bt_train_120s_1225-477,0.012152638,0.019551413,0.021865075,0.7991404,0.018073313,0.01474229,0.02023829,0.02161235,0.017317204,0.0193828,0.018542595,0.017381744
qtz_train_003s_4760-930,0.6305064,0.03560509,0.035104595,0.03317822,0.032286204,0.035128593,0.029612634,0.03290438,0.03154822,0.041220907,0.033713486,0.029191382
cal_train_1s_2300-1854,0.01562611,0.016834164,0.015745036,0.016826728,0.015973516,0.017965019,0.019680545,0.018621197,0.018486366,0.03368767,0.79311293,0.017440682
aug_train_030s_5600-4576,0.01955503,0.023782372,0.028448867,0.026596876,0.021841021,0.023274964,0.74573314,0.022618508,0.023196785,0.024169669,0.020697244,0.020085635
albite_train_015s_5250-999,0.015456717,0.75301313,0.019246282,0.020800417,0.018223891,0.018544482,0.017633643,0.019970756,0.018295038,0.057901405,0.02190551,0.019008493
qtz_train_005s_0900-719,0.6995415,0.03222832,0.022866273,0.022680236,0.029285287,0.028259672,0.02819206,0.027142398,0.025645372,0.03156459,0.027714591,0.024879701
ms_train_015s_6400-2805,0.01766458,0.020044608,0.01501995,0.0190296,0.77307457,0.0198889,0.017554048,0.018470336,0.023474274,0.030692674,0.023424534,0.021661969
qtz_train_003s-1599-1012,0.67871904,0.032273475,0.027260315,0.023167977,0.02774267,0.03117287,0.029671222,0.030392123,0.030067408,0.033678517,0.029973073,0.025881315
hb_train_120s_1225_01-162,0.008111137,0.010480862,0.881561,0.012648605,0.013492558,0.011192895,0.010900223,0.012708201,0.010869237,0.0073980866,0.009559703,0.011077606
mc_train_015s_5600-3093,0.012402269,0.018037118,0.029442864,0.014377599,0.019168906,0.017615205,0.019863037,0.01963216,0.026144708,0.7832035,0.020399304,0.019713273
gyp_train_12s_3336-2212,0.00867368,0.0127238175,0.012217387,0.012366619,0.0155196125,0.013943635,0.014261331,0.015867038,0.018679366,0.012522743,0.015295375,0.8479294
mc_train_015s_5600-233,0.01120027,0.012877571,0.00839814,0.014485548,0.011710679,0.012392007,0.016192267,0.011688453,0.008811959,0.86462855,0.014624236,0.012990298
bt_train_015s_5600-4638,0.019434175,0.021816121,0.01757334,0.78387856,0.018708605,0.01998248,0.016203947,0.020897655,0.020052956,0.021732196,0.020579526,0.019140445
en_train_015s_5600-1432,0.013526439,0.015017715,0.012242574,0.013030785,0.014828349,0.0141817,0.014028238,0.8421476,0.015563558,0.01731317,0.015267816,0.012852072
gyp_train_12s_3336-778,0.009196272,0.014299095,0.014947243,0.016518192,0.017806435,0.015378947,0.014260216,0.018585993,0.01737397,0.016775241,0.017085826,0.8277726
ms_train_015s_6400-4905,0.0193398,0.022048121,0.019196685,0.01901825,0.74831825,0.023457576,0.018716566,0.021740817,0.031390864,0.028999139,0.02408881,0.023685116
qtz_train_003s-1599-720,0.66954434,0.03181818,0.031018574,0.02309816,0.031271204,0.031725734,0.027943192,0.031314757,0.028952865,0.037470344,0.029557426,0.026285151
aug_train_030s_5600-956,0.015767775,0.02094671,0.02006887,0.02180683,0.02042701,0.019012908,0.7861409,0.01791509,0.019334454,0.019137198,0.020621538,0.018820584
gyp_train_15s_1680-332,0.009376468,0.0080147125,0.0059327064,0.008163605,0.009053659,0.009140846,0.008137588,0.009628604,0.007934403,0.009836942,0.010456047,0.9043244
qtz_train_005s_0900-340,0.6951489,0.03218081,0.02811506,0.024823572,0.027816437,0.029696023,0.02747547,0.026807528,0.024972562,0.029627496,0.027669458,0.025666645
fo_train_030s_5040-66,0.012138134,0.015265667,0.013632676,0.013412435,0.014307721,0.8380614,0.013214791,0.014712875,0.015947863,0.01876669,0.01576213,0.014777631
qtz_train_005s_0900-408,0.69907135,0.031135892,0.02913357,0.022498192,0.026693756,0.028866086,0.025429776,0.026379343,0.025995493,0.032512177,0.02798218,0.024302159
an_train_015s_5600-154,0.016648075,0.019954998,0.017895536,0.024672907,0.019687138,0.019501692,0.020896854,0.020361735,0.76383716,0.033210207,0.022871252,0.020462405
en_train_015s_5600-5126,0.022331906,0.025864318,0.021080805,0.033522274,0.021334779,0.022949364,0.021455104,0.7574259,0.016320668,0.017577235,0.020544685,0.019592872
bt_train_015s_5600-2671,0.014258289,0.019530067,0.01891429,0.81061083,0.017201442,0.016718853,0.016296407,0.018210087,0.016001303,0.019846467,0.016359456,0.016052613
bt_train_015s_5600-1062,0.015856376,0.023405498,0.02206339,0.7745878,0.021279825,0.018616777,0.018783558,0.022555009,0.022180548,0.02160965,0.02024788,0.018813621
qtz_train_003s_4760-1600,0.629733,0.0356657,0.036116123,0.035514344,0.031517178,0.03414347,0.029484902,0.032406606,0.033385124,0.040429994,0.032576066,0.029027464
albite_train_015s_5250-3722,0.016230198,0.75237864,0.016725753,0.02275972,0.018573215,0.018292498,0.018695297,0.02017,0.018572718,0.053559627,0.024081608,0.019960774
ms_train_015s_6400-257,0.031309377,0.025661191,0.03262301,0.018894814,0.6621167,0.027495747,0.024891505,0.024336087,0.047938813,0.040317673,0.036791172,0.02762396
en_train_015s_5600-3273,0.026138352,0.024441136,0.02026435,0.031090653,0.022585882,0.022306649,0.02000598,0.7412851,0.022289718,0.025671333,0.024092501,0.019828346
qtz_train_003s_4760-63,0.6259182,0.035981182,0.038828377,0.035556216,0.03234146,0.036017302,0.028515814,0.031656135,0.033036176,0.04065584,0.032094,0.029399225
qtz_train_003s_4760-2667,0.6245469,0.035805997,0.03752842,0.0330103,0.032172073,0.03479311,0.029809775,0.034552407,0.03190237,0.042238105,0.03485747,0.028783072
an_train_015s_5600-3430,0.0416887,0.030789686,0.034295894,0.038785316,0.030771114,0.031976394,0.0300391,0.032041263,0.6155771,0.04780393,0.037095804,0.029135741
qtz_train_003s-1599-256,0.6597376,0.034350086,0.031488292,0.02419314,0.029595852,0.032934193,0.030178906,0.03180326,0.03093183,0.035811715,0.031459652,0.027515564
qtz_train_003s-1599-364,0.670877,0.03220274,0.02879611,0.025382692,0.02930549,0.031352323,0.028646542,0.03070164,0.02962769,0.038354672,0.02910242,0.02565059
fo_train_030s_5040-2966,0.014587635,0.016424743,0.013733303,0.015003704,0.014710588,0.83307904,0.013655838,0.016278602,0.013455944,0.017400676,0.015871095,0.01579893
cal_train_1s_2300-2030,0.020046616,0.01878134,0.0191353,0.02163256,0.01881115,0.021350421,0.024009882,0.02286563,0.023880845,0.042330973,0.7464701,0.020685181
en_train_015s_5600-4339,0.01483173,0.017945064,0.017222283,0.017695239,0.017752772,0.01709462,0.019220624,0.8008281,0.0182397,0.023558682,0.018909747,0.01670149
qtz_train_003s-1599-183,0.66757184,0.03357018,0.028686946,0.0237655,0.029710326,0.03194014,0.029961163,0.032076254,0.029797092,0.03506231,0.03142038,0.02643783
gyp_train_15s_1680-27,0.008701303,0.009451668,0.0063375244,0.0077726804,0.011260758,0.010318662,0.010184265,0.012595981,0.011473503,0.013863371,0.013825789,0.88421446
fo_train_030s_5040-2616,0.01240522,0.014731916,0.013120587,0.013001427,0.014292231,0.84377825,0.013001985,0.014160567,0.016137213,0.01615358,0.014890361,0.014326667
mc_train_015s_5600-4801,0.017435068,0.02175221,0.052337218,0.027973508,0.02782678,0.02687976,0.025125967,0.02465671,0.024484893,0.6954223,0.02429065,0.031814896
fo_train_030s_5040-2191,0.01150351,0.016158074,0.00885372,0.026680354,0.014421666,0.8346215,0.0118633015,0.013366736,0.012516373,0.020724574,0.014294316,0.014995896
en_train_015s_5600-237,0.016204461,0.016054424,0.016855752,0.018022956,0.017254142,0.016500669,0.017611017,0.8069331,0.015624385,0.024104543,0.018777767,0.016056752
bt_train_015s_5600-3067,0.041421212,0.031622373,0.035344094,0.6298228,0.03013962,0.033686396,0.027599515,0.032248862,0.03831998,0.03882676,0.03297144,0.027996862
fo_train_030s_5040-2934,0.021850225,0.022473043,0.026031347,0.02212934,0.021859266,0.7608908,0.020768685,0.019354159,0.025847951,0.017289586,0.019216822,0.02228881
hb_train_015s_2500-1203,0.012680081,0.017386762,0.8136175,0.01789551,0.01615231,0.015809735,0.020647988,0.016366297,0.017621556,0.017789299,0.017612629,0.016420392
bt_train_015s_5600-1149,0.018711604,0.024049219,0.023927845,0.7486127,0.021355862,0.023419049,0.019704323,0.023096154,0.028756121,0.025609504,0.02195183,0.02080577
aug_train_030s_5600-5033,0.015721979,0.021810776,0.01909516,0.02443235,0.02092133,0.021195585,0.7648855,0.0212006,0.021771342,0.022235652,0.028166816,0.018562904
cal_train_1s_2732-916,0.012471211,0.01582555,0.011014053,0.017275313,0.014060525,0.014973762,0.013935234,0.0152340755,0.014999094,0.019478561,0.83620346,0.014529228
fo_train_030s_5040-1434,0.012873672,0.015563126,0.013453717,0.014174781,0.015639873,0.83739394,0.0131470645,0.0157392,0.015192353,0.017002212,0.015550353,0.01426958
mc_train_015s_5600-2523,0.0151081,0.013009182,0.018861467,0.017058346,0.01646238,0.015731866,0.021094268,0.016924664,0.017608222,0.8095087,0.019899806,0.018732935
qtz_train_003s_4760-3309,0.6399617,0.033818655,0.037040506,0.030078502,0.03159106,0.033337887,0.028606756,0.031183183,0.03233269,0.042292267,0.03129997,0.028456876
qtz_train_003s_1148-266,0.6268968,0.03437477,0.035310175,0.0340003,0.03047859,0.03472093,0.030662298,0.032755997,0.031982362,0.04292322,0.036748372,0.029146193
qtz_train_003s_4760-4471,0.62791437,0.034958646,0.035607424,0.033488795,0.031688612,0.035266627,0.031498484,0.032246675,0.035163663,0.040066205,0.033527493,0.02857297
aug_train_030s_5600-2273,0.019417642,0.023366496,0.02488832,0.0268508,0.020397762,0.021184193,0.7614756,0.018897159,0.020957053,0.019607361,0.023387024,0.019570611
ms_train_015s_6400-1180,0.020790081,0.022715451,0.018696148,0.017438991,0.77127886,0.020670678,0.018286183,0.019226287,0.019378522,0.024138337,0.025384236,0.021996228
hb_train_120s_1225_01-997,0.009545686,0.02528871,0.7453405,0.014446367,0.04537883,0.01800106,0.020102365,0.019633267,0.018155461,0.031692076,0.033495884,0.018919665
cal_train_1s_2732-923,0.012244417,0.014392125,0.011609244,0.0168618,0.013151523,0.015009895,0.015242196,0.012763412,0.012481786,0.020313399,0.8421844,0.0137458835
albite_train_015s_625-369,0.020469727,0.5921368,0.02573638,0.02831935,0.028858628,0.029033367,0.025686426,0.028625641,0.044557434,0.10312233,0.040815484,0.03263846
qtz_train_003s_4760-4308,0.6363672,0.03457735,0.03161326,0.03236667,0.03154583,0.033842377,0.030340038,0.032265417,0.03376404,0.042246085,0.03257667,0.028495101
en_train_015s_5600-3315,0.014268829,0.01654385,0.013099803,0.015894804,0.016434653,0.014821239,0.014350025,0.83399063,0.015446937,0.015809925,0.015490388,0.0138490135
hb_train_120s_1225_02-1017,0.010344662,0.01712087,0.8233825,0.018640433,0.018212864,0.017469503,0.015561855,0.016952433,0.0139828585,0.021613203,0.010712444,0.016006548
hb_train_120s_1225_02-1142,0.005828568,0.011356223,0.88997144,0.011989604,0.011156388,0.011584495,0.009781306,0.009763048,0.008249951,0.010513091,0.01041301,0.009392829
cal_train_1s_2732-1040,0.011869667,0.01586701,0.017236471,0.014609786,0.013249932,0.014369011,0.014147805,0.014220586,0.01575657,0.019601198,0.8346672,0.014404786
qtz_train_003s_4760-1653,0.62560433,0.034905527,0.032011837,0.03742189,0.03295004,0.034154393,0.029887326,0.032732457,0.034333978,0.04377652,0.03239618,0.02982539
cal_train_1s_2300-698,0.016306251,0.016411232,0.022375027,0.01673803,0.01598054,0.019156288,0.01587517,0.017853454,0.01903189,0.029961227,0.7919586,0.018352292
